filename,basename,gpt_time,gpt_mems,gpt_path,gpt_error,dfs_time,dfs_max_mems,dfs_min_mems,dfs_best_path,dfs_error,dp_time,dp_mems,dp_path,dp_error,success_gpt,success_dfs,success_dp,gpt_eq_dp_mems,gpt_eq_dfs_mems,dp_eq_dfs_mems,gpt_dp_mems_diff,gpt_dfs_mems_diff,dp_dfs_mems_diff,eppath_feasible,eppath_feasible_reason,eppath_feasible_source,gpt_path_feasible_by_eppath,is_true,worst_mems_dp,worst_path_dp,worst_mems_dfs,worst_path_dfs,run_round,run_stage,run_stage_tag
/home/zhangliwei/eppather/testcase/output_complete2/soundex.c,soundex.c,893.8085,6,"[TEST INPUT PATH EXPR]:
@(1);
out[0] = 0;
out[1] = 0;
out[2] = 0;
out[3] = 0;
out[4] = 0;
@(s[0] == 0);
return;",,40.7614,20,6,"[TEST INPUT PATH EXPR]:
int s[5];
int out[5];
int code[128];
int c;
int prev;
int i;
int j;
out[0] = 0;out[1] = 0;out[2] = 0;out[3] = 0;out[4] = 0;@(!(s[0] == 0));
out[0] = s[0];prev = code[out[0]];i = 1;
@(i < 4);
i = i + 1;
@(!(s[i] == 0));
c = code[s[i]];@(c == prev);
continue;@(c == -1);
prev = 0;@(i < 4);
i = i + 1;
@(!(s[i] == 0));
c = code[s[i]];@(c == prev);
continue;@(!(c == -1));
@(!(c > 0));
@(i < 4);
i = i + 1;
@(!(s[i] == 0));
c = code[s[i]];@(!(c == prev));
@(!(c == -1));
@(c > 0);
out[i] = c + 48;prev = c;@(!(i < 4));
@(!(j < 4));
return;",,10.1627,6,,,True,True,True,True,False,False,0,-14,-14,true,no_obvious_conflict_by_local_parser,local_parser,True,False,6,,20,"[TEST INPUT PATH EXPR]:
int s[5];
int out[5];
int code[128];
int c;
int prev;
int i;
int j;
out[0] = 0;out[1] = 0;out[2] = 0;out[3] = 0;out[4] = 0;@(!(s[0] == 0));
out[0] = s[0];prev = code[out[0]];i = 1;
@(i < 4);
i = i + 1;
@(!(s[i] == 0));
c = code[s[i]];@(c == prev);
continue;@(c == -1);
prev = 0;@(i < 4);
i = i + 1;
@(!(s[i] == 0));
c = code[s[i]];@(c == prev);
continue;@(!(c == -1));
@(!(c > 0));
@(i < 4);
i = i + 1;
@(!(s[i] == 0));
c = code[s[i]];@(!(c == prev));
@(!(c == -1));
@(c > 0);
out[i] = c + 48;prev = c;@(!(i < 4));
@(!(j < 4));
return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/stack-2.c,stack-2.c,83.2678,10,"[TEST INPUT PATH EXPR]:
MINIMUM_SIZE[0] = 1;
GROWTH_FACTOR[0] = 2;
s_bottom[0] = 0;
s_top[0] = s_bottom[0] - 1;
s_allocated_top[0] = s_bottom[0] + MINIMUM_SIZE[0] - 1;
@(s_top[0] < s_bottom[0]);
return 1;",,0.104017,10,10,"[TEST INPUT PATH EXPR]:
int x;
int s_bottom[5];
int s_top[5];
int s_allocated_top[5];
int qtty[5];
int new_qtty[5];
int new_size[5];
int MINIMUM_SIZE[5];
int GROWTH_FACTOR[5];
int temp[5];
MINIMUM_SIZE[0] = 1;GROWTH_FACTOR[0] = 2;s_bottom[0] = 0;s_top[0] = s_bottom[0] - 1;s_allocated_top[0] = s_bottom[0] + MINIMUM_SIZE[0] - 1;@(s_top[0] < s_bottom[0]);
return 1;",,0.471661,10,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,10,,10,"[TEST INPUT PATH EXPR]:
int x;
int s_bottom[5];
int s_top[5];
int s_allocated_top[5];
int qtty[5];
int new_qtty[5];
int new_size[5];
int MINIMUM_SIZE[5];
int GROWTH_FACTOR[5];
int temp[5];
MINIMUM_SIZE[0] = 1;GROWTH_FACTOR[0] = 2;s_bottom[0] = 0;s_top[0] = s_bottom[0] - 1;s_allocated_top[0] = s_bottom[0] + MINIMUM_SIZE[0] - 1;@(s_top[0] < s_bottom[0]);
return 1;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/stern-brocot-sequence-2.c,stern-brocot-sequence-2.c,367.6217,12,"[TEST INPUT PATH EXPR]:
[TEST INPUT PATH EXPR];
a[0] = 1;
b[0] = 0;
@(n != 0);
@((n & 1) != 0);
b[0] = b[0] + a[0];
n = n >> 1;
@(n != 0);
@((n & 1) != 0);
b[0] = b[0] + a[0];
n = n >> 1;
@(n != 0);
@((n & 1) != 0);
b[0] = b[0] + a[0];
n = n >> 1;
@(n != 0);
return b[0];",,0.462189,12,3,"[TEST INPUT PATH EXPR]:
int n;
int a[5];
int b[5];
a[0] = 1;b[0] = 0;@(n != 0);
@((n & 1) != 0);
b[0] = b[0] + a[0];n = n >> 1;@(n != 0);
@((n & 1) != 0);
b[0] = b[0] + a[0];n = n >> 1;@(n != 0);
@((n & 1) != 0);
b[0] = b[0] + a[0];n = n >> 1;@(!(n != 0));
return b[0];",,0.687832,12,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,12,,12,"[TEST INPUT PATH EXPR]:
int n;
int a[5];
int b[5];
a[0] = 1;b[0] = 0;@(n != 0);
@((n & 1) != 0);
b[0] = b[0] + a[0];n = n >> 1;@(n != 0);
@((n & 1) != 0);
b[0] = b[0] + a[0];n = n >> 1;@(n != 0);
@((n & 1) != 0);
b[0] = b[0] + a[0];n = n >> 1;@(!(n != 0));
return b[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/string-case.c,string-case.c,505.3745,1,"[TEST INPUT PATH EXPR]:
@(1);
int i;
i = 0;
@(i < 5);
@(s[i] == 0);
break;",,1.26488,19,1,"[TEST INPUT PATH EXPR]:
int s[5];
int is_upper;
int i;
i = 0;
@(i < 5);
i = i + 1;
@(!(s[i] == 0));
@(is_upper != 0);
@(s[i] >= 97 && s[i] <= 122);
s[i] = s[i] - 32;@(s[i] >= 65 && s[i] <= 90);
s[i] = s[i] + 32;@(i < 5);
i = i + 1;
@(!(s[i] == 0));
@(is_upper != 0);
@(s[i] >= 97 && s[i] <= 122);
s[i] = s[i] - 32;@(s[i] >= 65 && s[i] <= 90);
s[i] = s[i] + 32;@(i < 5);
i = i + 1;
@(s[i] == 0);
break;return;",,1.18487,1,,,True,True,True,True,False,False,0,-18,-18,true,no_obvious_conflict_by_local_parser,local_parser,True,False,1,,19,"[TEST INPUT PATH EXPR]:
int s[5];
int is_upper;
int i;
i = 0;
@(i < 5);
i = i + 1;
@(!(s[i] == 0));
@(is_upper != 0);
@(s[i] >= 97 && s[i] <= 122);
s[i] = s[i] - 32;@(s[i] >= 65 && s[i] <= 90);
s[i] = s[i] + 32;@(i < 5);
i = i + 1;
@(!(s[i] == 0));
@(is_upper != 0);
@(s[i] >= 97 && s[i] <= 122);
s[i] = s[i] - 32;@(s[i] >= 65 && s[i] <= 90);
s[i] = s[i] + 32;@(i < 5);
i = i + 1;
@(s[i] == 0);
break;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/string-comparison-1.c,string-comparison-1.c,291.8710,27,"[TEST INPUT PATH EXPR]:
@(1);
result[0] = 0;
i = 0;
@(i < 5);
@(a[i] == b[i]);
i = i + 1;
@(i < 5);
@(a[i] == b[i]);
i = i + 1;
@(i < 5);
@(a[i] != b[i]);
result[0] = a[i] - b[i];
break;
@(!(result[0] == 0));
return;",,error,error,error,,retcode_-11,error,error,,retcode_-11,True,False,False,False,False,False,,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/string-comparison-2.c,string-comparison-2.c,585.9076,92,"[TEST INPUT PATH EXPR]:
@(comparecase entry);
eq = 0;
ne = 0;
gt = 0;
lt = 0;
ge = 0;
le = 0;
@(a);
@(b);
_i = 0;
_diff = 0;
@(_i = 0);
@(_i < 5);
_c1 = a[_i];
_c2 = b[_i];
@(_c1 >= 'A');
@(_c1 <= 'Z');
_c1 = _c1 + 32;
@(_c2 >= 'A');
@(_c2 <= 'Z');
_c2 = _c2 + 32;
_diff = _c1 - _c2;
@(_diff != 0);
@(_c1 == 0);
@(_c2 == 0);
_i = _i + 1;
@(_i < 5);
_c1 = a[_i];
_c2 = b[_i];
@(_c1 >= 'A');
@(_c1 <= 'Z');
_c1 = _c1 + 32;
@(_c2 >= 'A');
@(_c2 <= 'Z');
_c2 = _c2 + 32;
_diff = _c1 - _c2;
@(_diff != 0);
@(_c1 == 0);
@(_c2 == 0);
_i = _i + 1;
@(_i < 5);
_c1 = a[_i];
_c2 = b[_i];
@(_c1 >= 'A');
@(_c1 <= 'Z');
_c1 = _c1 + 32;
@(_c2 >= 'A');
@(_c2 <= 'Z');
_c2 = _c2 + 32;
_diff = _c1 - _c2;
@(_diff != 0);
cmp = _diff;
@(cmp == 0);
ne = 1;
@(cmp > 0);
@(cmp < 0);
lt = 1;
@(cmp >= 0);
@(cmp <= 0);
le = 1;
return;",,1.26541,2,2,"[TEST INPUT PATH EXPR]:
const char* a;
const char* b;
int i = 0;
int diff = 0;
const char* a;
const char* b;
int i = 0;
int diff = 0;
const char* a;
const char* b;
int eq = 0;
int ne = 0;
int gt = 0;
int lt = 0;
int ge = 0;
int le = 0;
int cmp = strcmp_case_sensitive(a, b);
const char* a;
const char* b;
int eq = 0;
int ne = 0;
int gt = 0;
int lt = 0;
int ge = 0;
int le = 0;
int cmp = strcmp_case_insensitive(a, b);
i = 0;
@(i < 5);
i = i + 1;
char c1 = a[i];char c2 = b[i];@(c1 >= 'A' && c1 <= 'Z');
c1 = c1 + 32;@(c2 >= 'A' && c2 <= 'Z');
c2 = c2 + 32;diff = c1 - c2;@(diff != 0);
return diff;",,error,error,,retcode_-11,True,True,False,False,False,False,,90,,false,numeric_constraint_conflict:cmp,local_parser,False,False,,,2,"[TEST INPUT PATH EXPR]:
const char* a;
const char* b;
int i = 0;
int diff = 0;
const char* a;
const char* b;
int i = 0;
int diff = 0;
const char* a;
const char* b;
int eq = 0;
int ne = 0;
int gt = 0;
int lt = 0;
int ge = 0;
int le = 0;
int cmp = strcmp_case_sensitive(a, b);
const char* a;
const char* b;
int eq = 0;
int ne = 0;
int gt = 0;
int lt = 0;
int ge = 0;
int le = 0;
int cmp = strcmp_case_insensitive(a, b);
i = 0;
@(i < 5);
i = i + 1;
char c1 = a[i];char c2 = b[i];@(c1 >= 'A' && c1 <= 'Z');
c1 = c1 + 32;@(c2 >= 'A' && c2 <= 'Z');
c2 = c2 + 32;diff = c1 - c2;@(diff != 0);
return diff;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/string-concatenation.c,string-concatenation.c,557.4604,3,"[TEST INPUT PATH EXPR]:
@(s1[0] == 0);
@(s2[0] == 0);
s0[0] = 0;",,error,error,error,,timeout,0.845273,3,,,True,False,True,True,False,False,0,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,3,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/string-length-3.c,string-length-3.c,155.1394,1,"[TEST INPUT PATH EXPR]:
@;
length[0] = n1;
return;",,0.0532607,1,1,"[TEST INPUT PATH EXPR]:
int n1;
int s[5] = {72, 101, 108, 108, 111};
int length[5];
length[0] = n1;return;",,0.139436,1,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,1,,1,"[TEST INPUT PATH EXPR]:
int n1;
int s[5] = {72, 101, 108, 108, 111};
int length[5];
length[0] = n1;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/strip-control-codes-and-extended-characters-from-a-string-1.c,strip-control-codes-and-extended-characters-from-a-string-1.c,579.8725,1,"[TEST INPUT PATH EXPR]:
i=0;
j=0;
max = (n<maxbuf) ? n : maxbuf-1;
min=32;
max_ascii=126;
min_ext=128;
max_ext=255;
@(!(i<max));
@(!(i<max));
@(!(i<j));
str[j]=0;
return;",,error,error,error,,timeout,133.414,1,,,True,False,True,True,False,False,0,,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,1,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/substring-3.c,substring-3.c,1193.2003,298,"[TEST INPUT PATH EXPR]:
@(!(s[0] == 0));
len1 = 0;
i1 = 0;
@(i1 < 5);
@(!(s[i1] == 0));
len1 = len1 + 1;
i1 = i1 + 1;
@(i1 < 5);
@(!(s[i1] == 0));
len1 = len1 + 1;
i1 = i1 + 1;
@(i1 < 5);
@(s[i1] == 0);
break;
@(!(m < 0));
@(!(n < 0 || m < 0));
i1 = 0;
@(!(i1 < n));
j1 = 0;
@(j1 < m);
@(!(s[n + j1] == 0));
result[j1] = s[n + j1];
j1 = j1 + 1;
@(j1 < m);
@(!(s[n + j1] == 0));
result[j1] = s[n + j1];
j1 = j1 + 1;
@(j1 < m);
@(s[n + j1] == 0);
break;
result[j1] = 0;
return 1;
len2 = 0;
i2 = 0;
@(i2 < 5);
@(!(s[i2] == 0));
len2 = len2 + 1;
i2 = i2 + 1;
@(i2 < 5);
@(!(s[i2] == 0));
len2 = len2 + 1;
i2 = i2 + 1;
@(i2 < 5);
@(s[i2] == 0);
break;
@(!(s[0] == 0));
len3 = 0;
i3 = 0;
@(i3 < 5);
@(!(s[i3] == 0));
len3 = len3 + 1;
i3 = i3 + 1;
@(i3 < 5);
@(!(s[i3] == 0));
len3 = len3 + 1;
i3 = i3 + 1;
@(i3 < 5);
@(s[i3] == 0);
break;
@(!(m3 < 0));
@(!(n3 < 0 || m3 < 0));
i3 = 0;
@(!(i3 < n3));
j3 = 0;
@(j3 < m3);
@(!(s[n3 + j3] == 0));
temp_result1[j3] = s[n3 + j3];
j3 = j3 + 1;
@(!(j3 < m3));
temp_result1[j3] = 0;
return 1;
pos4 = 0;
i4 = 0;
@(i4 < 5);
@(!(s[i4] == 0));
@(!(s[i4] == ch));
i4 = i4 + 1;
@(i4 < 5);
@(!(s[i4] == 0));
@(!(s[i4] == ch));
i4 = i4 + 1;
@(i4 < 5);
@(s[i4] == 0);
break;
@(!(s[0] == 0));
len5 = 0;
i5 = 0;
@(i5 < 5);
@(!(s[i5] == 0));
len5 = len5 + 1;
i5 = i5 + 1;
@(i5 < 5);
@(!(s[i5] == 0));
len5 = len5 + 1;
i5 = i5 + 1;
@(i5 < 5);
@(s[i5] == 0);
break;
@(!(m < 0));
@(!(n5 < 0 || m < 0));
i5 = 0;
@(!(i5 < n5));
j5 = 0;
@(j5 < m);
@(!(s[n5 + j5] == 0));
temp_result2[j5] = s[n5 + j5];
j5 = j5 + 1;
@(j5 < m);
@(!(s[n5 + j5] == 0));
temp_result2[j5] = s[n5 + j5];
j5 = j5 + 1;
@(j5 < m);
@(s[n5 + j5] == 0);
break;
temp_result2[j5] = 0;
return 1;
pos6 = 0;
found6 = 0;
i6 = 0;
@(i6 < 5);
@(!(s[i6] == 0));
@(s[i6] == in[0]);
found6 = 1;
j6 = 0;
k6 = i6;
@(j6 < 5);
@(!(in[j6] == 0));
@(!(s[k6] != in[j6]));
j6 = j6 + 1;
k6 = k6 + 1;
@(j6 < 5);
@(!(in[j6] == 0));
@(!(s[k6] != in[j6]));
j6 = j6 + 1;
k6 = k6 + 1;
@(j6 < 5);
@(in[j6] == 0);
pos6 = i6;
break;
@(found6);
break;
@(!(s[0] == 0));
len7 = 0;
i7 = 0;
@(i7 < 5);
@(!(s[i7] == 0));
len7 = len7 + 1;
i7 = i7 + 1;
@(i7 < 5);
@(!(s[i7] == 0));
len7 = len7 + 1;
i7 = i7 + 1;
@(i7 < 5);
@(s[i7] == 0);
break;
@(!(m < 0));
@(!(n7 < 0 || m < 0));
i7 = 0;
@(!(i7 < n7));
j7 = 0;
@(j7 < m);
@(!(s[n7 + j7] == 0));
temp_result3[j7] = s[n7 + j7];
j7 = j7 + 1;
@(j7 < m);
@(!(s[n7 + j7] == 0));
temp_result3[j7] = s[n7 + j7];
j7 = j7 + 1;
@(j7 < m);
@(s[n7 + j7] == 0);
break;
temp_result3[j7] = 0;
return 1;
return;",,21.3088,12,1,"[TEST INPUT PATH EXPR]:
int s[5];
int n;
int m;
int result[5];
int i;
int j;
int len;
int temp[5];
int s[5];
int result[5];
int len;
int i;
int s[5];
int ch;
int m;
int result[5];
int i;
int pos;
int s[5];
int in[5];
int m;
int result[5];
int i;
int j;
int k;
int found;
int pos;
int s[5];
int n;
int m;
int ch;
int in[5];
int result[5];
int temp_result1[5];
int temp_result2[5];
int temp_result3[5];
@(!(s[0] == 0));
len = 0;i = 0;
@(i < 5);
i = i + 1;
@(s[i] == 0);
break;@(!(m < 0));
@(!(n < 0 || m < 0));
@(!(i < n));
j = 0;
@(j < m);
j = j + 1;
@(!(s[n + j] == 0));
result[j] = s[n + j];@(j < m);
j = j + 1;
@(!(s[n + j] == 0));
result[j] = s[n + j];@(j < m);
j = j + 1;
@(!(s[n + j] == 0));
result[j] = s[n + j];@(!(j < m));
result[j] = 0;return 1;",,error,error,,retcode_-11,True,True,False,False,False,False,,286,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,12,"[TEST INPUT PATH EXPR]:
int s[5];
int n;
int m;
int result[5];
int i;
int j;
int len;
int temp[5];
int s[5];
int result[5];
int len;
int i;
int s[5];
int ch;
int m;
int result[5];
int i;
int pos;
int s[5];
int in[5];
int m;
int result[5];
int i;
int j;
int k;
int found;
int pos;
int s[5];
int n;
int m;
int ch;
int in[5];
int result[5];
int temp_result1[5];
int temp_result2[5];
int temp_result3[5];
@(!(s[0] == 0));
len = 0;i = 0;
@(i < 5);
i = i + 1;
@(s[i] == 0);
break;@(!(m < 0));
@(!(n < 0 || m < 0));
@(!(i < n));
j = 0;
@(j < m);
j = j + 1;
@(!(s[n + j] == 0));
result[j] = s[n + j];@(j < m);
j = j + 1;
@(!(s[n + j] == 0));
result[j] = s[n + j];@(j < m);
j = j + 1;
@(!(s[n + j] == 0));
result[j] = s[n + j];@(!(j < m));
result[j] = 0;return 1;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/sudoku.c,sudoku.c,493.9972,46,"[TEST INPUT PATH EXPR]:
row = pos / 9;
col = pos % 9;
used = 0;
@(pos == 81);
@(x[pos] != 0);
row = pos / 9;
col = pos % 9;
used = 0;
@(pos == 81);
@(x[pos] != 0);
row = pos / 9;
col = pos % 9;
used = 0;
@(pos == 81);
return;
return;
return;",,6.28153,1,0,"[TEST INPUT PATH EXPR]:
int x[81];
int pos;
int used;
int row;
int col;
int i;
int j;
int k;
int l;
int m;
int n;
row = pos / 9;col = pos % 9;used = 0;@(!(pos == 81));
@(x[pos] != 0);
trycell(x, pos + 1, used, row, col, i, j, k, l, m, n);return;",,error,error,,timeout,True,True,False,False,False,False,,45,,true,no_obvious_conflict_by_local_parser,local_parser,True,False,,,1,"[TEST INPUT PATH EXPR]:
int x[81];
int pos;
int used;
int row;
int col;
int i;
int j;
int k;
int l;
int m;
int n;
row = pos / 9;col = pos % 9;used = 0;@(!(pos == 81));
@(x[pos] != 0);
trycell(x, pos + 1, used, row, col, i, j, k, l, m, n);return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/sum-and-product-of-an-array.c,sum-and-product-of-an-array.c,351.3635,7,"[TEST INPUT PATH EXPR]:
@(1);
arg[0]=1;
arg[1]=2;
arg[2]=3;
arg[3]=4;
arg[4]=5;
sum[0]=0;
prod[0]=1;
return;",,0.276985,25,7,"[TEST INPUT PATH EXPR]:
int arg_length;
int arg[5];
int sum[5];
int prod[5];
int p;
arg[0] = 1;arg[1] = 2;arg[2] = 3;arg[3] = 4;arg[4] = 5;sum[0] = 0;prod[0] = 1;p = 0;
@(p < arg_length);
p = p + 1;
sum[0] = sum[0] + arg[p];prod[0] = prod[0] * arg[p];@(p < arg_length);
p = p + 1;
sum[0] = sum[0] + arg[p];prod[0] = prod[0] * arg[p];@(p < arg_length);
p = p + 1;
sum[0] = sum[0] + arg[p];prod[0] = prod[0] * arg[p];@(!(p < arg_length));
return;",,0.840557,7,,,True,True,True,True,False,False,0,-18,-18,true,no_obvious_conflict_by_local_parser,local_parser,True,False,7,,25,"[TEST INPUT PATH EXPR]:
int arg_length;
int arg[5];
int sum[5];
int prod[5];
int p;
arg[0] = 1;arg[1] = 2;arg[2] = 3;arg[3] = 4;arg[4] = 5;sum[0] = 0;prod[0] = 1;p = 0;
@(p < arg_length);
p = p + 1;
sum[0] = sum[0] + arg[p];prod[0] = prod[0] * arg[p];@(p < arg_length);
p = p + 1;
sum[0] = sum[0] + arg[p];prod[0] = prod[0] * arg[p];@(p < arg_length);
p = p + 1;
sum[0] = sum[0] + arg[p];prod[0] = prod[0] * arg[p];@(!(p < arg_length));
return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/sum-digits-of-an-integer.c,sum-digits-of-an-integer.c,408.8484,2,"[TEST INPUT PATH EXPR]:
sum[0] = 0;
return sum[0];",,1.31359,8,2,"[TEST INPUT PATH EXPR]:
int n;
int base;
int sum[5];
sum[0] = 0;@(n);
n = n / base;
sum[0] = sum[0] + n % base;@(n);
n = n / base;
sum[0] = sum[0] + n % base;@(n);
n = n / base;
sum[0] = sum[0] + n % base;@(!(n));
return sum[0];",,0.378558,2,,,True,True,True,True,False,False,0,-6,-6,true,no_obvious_conflict_by_local_parser,local_parser,True,False,2,,8,"[TEST INPUT PATH EXPR]:
int n;
int base;
int sum[5];
sum[0] = 0;@(n);
n = n / base;
sum[0] = sum[0] + n % base;@(n);
n = n / base;
sum[0] = sum[0] + n % base;@(n);
n = n / base;
sum[0] = sum[0] + n % base;@(!(n));
return sum[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/sum-multiples-of-3-and-5-1.c,sum-multiples-of-3-and-5-1.c,346.8684,2,"[TEST INPUT PATH EXPR]:
sum[0] = 0;
i = 0;
@(limit <= 0);
return sum[0];",,0.396373,4,2,"[TEST INPUT PATH EXPR]:
int limit;
int sum[5];
int i;
sum[0] = 0;i = 0;
@(i < limit);
i = i + 1;
@(!((i % 3 == 0) || (i % 5 == 0)));
@(i < limit);
i = i + 1;
@(!((i % 3 == 0) || (i % 5 == 0)));
@(i < limit);
i = i + 1;
@((i % 3 == 0) || (i % 5 == 0));
sum[0] = sum[0] + i;@(!(i < limit));
return sum[0];",,0.621534,2,,,True,True,True,True,False,False,0,-2,-2,true,no_obvious_conflict_by_local_parser,local_parser,True,False,2,,4,"[TEST INPUT PATH EXPR]:
int limit;
int sum[5];
int i;
sum[0] = 0;i = 0;
@(i < limit);
i = i + 1;
@(!((i % 3 == 0) || (i % 5 == 0)));
@(i < limit);
i = i + 1;
@(!((i % 3 == 0) || (i % 5 == 0)));
@(i < limit);
i = i + 1;
@((i % 3 == 0) || (i % 5 == 0));
sum[0] = sum[0] + i;@(!(i < limit));
return sum[0];",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/sum-multiples-of-3-and-5-2.c,sum-multiples-of-3-and-5-2.c,207.0352,15,"[TEST INPUT PATH EXPR]:
@(1);
m[0] = limit[0] - 1;
m[0] = m[0] / f;
result[0] = m[0];
result[0] = result[0] + 1;
result[0] = result[0] * m[0];
result[0] = result[0] * f;
result[0] = result[0] / 2;
return;",,0.0607014,15,15,"[TEST INPUT PATH EXPR]:
int result[5];
int limit[5];
int f;
int m[5];
m[0] = limit[0] - 1;m[0] = m[0] / f;result[0] = m[0];result[0] = result[0] + 1;result[0] = result[0] * m[0];result[0] = result[0] * f;result[0] = result[0] / 2;return;",,0.340806,15,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,15,,15,"[TEST INPUT PATH EXPR]:
int result[5];
int limit[5];
int f;
int m[5];
m[0] = limit[0] - 1;m[0] = m[0] / f;result[0] = m[0];result[0] = result[0] + 1;result[0] = result[0] * m[0];result[0] = result[0] * f;result[0] = result[0] / 2;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/sutherland-hodgman-polygon-clipping.c,sutherland-hodgman-polygon-clipping.c,1320.8413,-1,[NO FEASIBLE PATH],,error,error,error,,retcode_-11,0.161069,-1,,,True,False,True,True,False,False,0,,,true,explicit_no_feasible_path_marker,local_parser,True,False,-1,,,,1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/terminal-control-dimensions-1.c,terminal-control-dimensions-1.c,203.0583,10,"[TEST INPUT PATH EXPR]:
fd[0] = 0;
ws[0] = 24;
ws[1] = 80;
ws[2] = 640;
ws[3] = 480;
rows = ws[0];
cols = ws[1];
xpixels = ws[2];
ypixels = ws[3];
fd[0] = 0;
return;",,0.0585578,10,10,"[TEST INPUT PATH EXPR]:
int rows;
int cols;
int xpixels;
int ypixels;
int fd[5];
int ws[4];
fd[0] = 0;ws[0] = 24;ws[1] = 80;ws[2] = 640;ws[3] = 480;rows = ws[0];cols = ws[1];xpixels = ws[2];ypixels = ws[3];fd[0] = 0;return;",,0.565385,10,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,10,,10,"[TEST INPUT PATH EXPR]:
int rows;
int cols;
int xpixels;
int ypixels;
int fd[5];
int ws[4];
fd[0] = 0;ws[0] = 24;ws[1] = 80;ws[2] = 640;ws[3] = 480;rows = ws[0];cols = ws[1];xpixels = ws[2];ypixels = ws[3];fd[0] = 0;return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/terminal-control-dimensions-2.c,terminal-control-dimensions-2.c,106.7810,6,"[TEST INPUT PATH EXPR]:
console[0] = 0;
info[0] = 0;
rows_val[0] = 0;
columns_val[0] = 0;
@(!(console[0] == -1));
@(info[0] == 0);
return;",,0.111617,6,6,"[TEST INPUT PATH EXPR]:
int* columns;
int* rows;
int console[5];
int info[5];
int rows_val[5];
int columns_val[5];
console[0] = 0;info[0] = 0;rows_val[0] = 0;columns_val[0] = 0;@(!(console[0] == -1));
@(info[0] == 0);
return;",,0.358628,6,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,6,,6,"[TEST INPUT PATH EXPR]:
int* columns;
int* rows;
int console[5];
int info[5];
int rows_val[5];
int columns_val[5];
console[0] = 0;info[0] = 0;rows_val[0] = 0;columns_val[0] = 0;@(!(console[0] == -1));
@(info[0] == 0);
return;",1,266,all
/home/zhangliwei/eppather/testcase/output_complete2/terminal-control-display-an-extended-character.c,terminal-control-display-an-extended-character.c,52.2840,5,"[TEST INPUT PATH EXPR]:
arr[0] = 0;
arr[1] = 0;
arr[2] = 0;
arr[3] = 0;
arr[4] = 0;
return;",,0.0430186,5,5,"[TEST INPUT PATH EXPR]:
int arr[5];
arr[0] = 0;arr[1] = 0;arr[2] = 0;arr[3] = 0;arr[4] = 0;return;",,0.216178,5,,,True,True,True,True,True,True,0,0,0,true,no_obvious_conflict_by_local_parser,local_parser,True,True,5,,5,"[TEST INPUT PATH EXPR]:
int arr[5];
arr[0] = 0;arr[1] = 0;arr[2] = 0;arr[3] = 0;arr[4] = 0;return;",1,266,all
